Query_Id,Literal,Doc_Id,Rank,Score,System Name
1,Q0,CACM-0195.txt,1,0.08790042211134973,TF-IDF
1,Q0,CACM-2685.txt,2,0.07957748395379617,TF-IDF
1,Q0,CACM-2371.txt,3,0.06891306114248183,TF-IDF
1,Q0,CACM-1519.txt,4,0.06776297208535663,TF-IDF
1,Q0,CACM-0414.txt,5,0.06448941949315307,TF-IDF
1,Q0,CACM-1735.txt,6,0.06439368801403522,TF-IDF
1,Q0,CACM-2621.txt,7,0.06366084175560024,TF-IDF
1,Q0,CACM-1591.txt,8,0.06346859655419067,TF-IDF
1,Q0,CACM-1168.txt,9,0.06331876476857952,TF-IDF
1,Q0,CACM-1069.txt,10,0.06172682761207744,TF-IDF
1,Q0,CACM-1033.txt,11,0.06165877495313142,TF-IDF
1,Q0,CACM-0069.txt,12,0.061632040652276406,TF-IDF
1,Q0,CACM-2917.txt,13,0.06145088339189728,TF-IDF
1,Q0,CACM-1410.txt,14,0.06059221556881495,TF-IDF
1,Q0,CACM-1642.txt,15,0.06033273711899528,TF-IDF
1,Q0,CACM-1755.txt,16,0.060195584290658674,TF-IDF
1,Q0,CACM-1461.txt,17,0.05969523854879812,TF-IDF
1,Q0,CACM-1161.txt,18,0.05832014708864785,TF-IDF
1,Q0,CACM-1304.txt,19,0.05650217756550807,TF-IDF
1,Q0,CACM-0118.txt,20,0.0562658624670069,TF-IDF
1,Q0,CACM-3048.txt,21,0.05458054596559421,TF-IDF
1,Q0,CACM-0148.txt,22,0.054426474948614086,TF-IDF
1,Q0,CACM-0135.txt,23,0.054426474948614086,TF-IDF
1,Q0,CACM-2312.txt,24,0.05434299705925891,TF-IDF
1,Q0,CACM-0031.txt,25,0.053921451530881605,TF-IDF
1,Q0,CACM-1506.txt,26,0.0535369058453989,TF-IDF
1,Q0,CACM-1680.txt,27,0.0532176236336456,TF-IDF
1,Q0,CACM-1605.txt,28,0.052851020913249405,TF-IDF
1,Q0,CACM-2909.txt,29,0.052251704165984146,TF-IDF
1,Q0,CACM-0827.txt,30,0.05216956233525766,TF-IDF
1,Q0,CACM-0189.txt,31,0.05195254426913164,TF-IDF
1,Q0,CACM-0234.txt,32,0.05124215292676538,TF-IDF
1,Q0,CACM-0050.txt,33,0.05124215292676538,TF-IDF
1,Q0,CACM-0105.txt,34,0.05124215292676538,TF-IDF
1,Q0,CACM-1209.txt,35,0.05124215292676538,TF-IDF
1,Q0,CACM-0252.txt,36,0.04984545039579124,TF-IDF
1,Q0,CACM-0061.txt,37,0.04977364756696765,TF-IDF
1,Q0,CACM-0171.txt,38,0.04969373799656068,TF-IDF
1,Q0,CACM-1938.txt,39,0.048720976168012076,TF-IDF
1,Q0,CACM-0397.txt,40,0.04806203315172339,TF-IDF
1,Q0,CACM-0143.txt,41,0.047936207576651485,TF-IDF
1,Q0,CACM-0704.txt,42,0.04768609995270076,TF-IDF
1,Q0,CACM-0198.txt,43,0.04767369900199762,TF-IDF
1,Q0,CACM-2357.txt,44,0.04679409414821191,TF-IDF
1,Q0,CACM-1685.txt,45,0.04669946701153791,TF-IDF
1,Q0,CACM-1195.txt,46,0.04660755166504069,TF-IDF
1,Q0,CACM-2796.txt,47,0.04643159235922943,TF-IDF
1,Q0,CACM-0971.txt,48,0.04629841305260988,TF-IDF
1,Q0,CACM-1523.txt,49,0.04629406793766731,TF-IDF
1,Q0,CACM-2950.txt,50,0.045730195603511964,TF-IDF
1,Q0,CACM-0999.txt,51,0.045718238956835834,TF-IDF
1,Q0,CACM-1657.txt,52,0.045610223261876866,TF-IDF
1,Q0,CACM-3127.txt,53,0.04547386164034963,TF-IDF
1,Q0,CACM-1264.txt,54,0.04487258155643575,TF-IDF
1,Q0,CACM-1750.txt,55,0.044774931832774346,TF-IDF
1,Q0,CACM-2666.txt,56,0.044590751484584086,TF-IDF
1,Q0,CACM-0887.txt,57,0.04457613691230723,TF-IDF
1,Q0,CACM-0002.txt,58,0.04449545240186445,TF-IDF
1,Q0,CACM-1106.txt,59,0.04395984515080369,TF-IDF
1,Q0,CACM-2893.txt,60,0.04376371468195635,TF-IDF
1,Q0,CACM-0103.txt,61,0.04372044347676936,TF-IDF
1,Q0,CACM-1310.txt,62,0.043706542202241065,TF-IDF
1,Q0,CACM-3068.txt,63,0.04313172045960535,TF-IDF
1,Q0,CACM-2303.txt,64,0.04313041411022248,TF-IDF
1,Q0,CACM-1440.txt,65,0.04304610809176188,TF-IDF
1,Q0,CACM-1280.txt,66,0.042932634111506086,TF-IDF
1,Q0,CACM-2380.txt,67,0.04283447509866051,TF-IDF
1,Q0,CACM-1956.txt,68,0.04275823674755117,TF-IDF
1,Q0,CACM-2764.txt,69,0.04264294915116131,TF-IDF
1,Q0,CACM-2948.txt,70,0.04262745353804491,TF-IDF
1,Q0,CACM-0033.txt,71,0.04245778385360561,TF-IDF
1,Q0,CACM-0166.txt,72,0.04233170273781096,TF-IDF
1,Q0,CACM-0157.txt,73,0.04233170273781096,TF-IDF
1,Q0,CACM-0433.txt,74,0.04233170273781096,TF-IDF
1,Q0,CACM-0698.txt,75,0.04225398497146298,TF-IDF
1,Q0,CACM-1544.txt,76,0.04208491040900344,TF-IDF
1,Q0,CACM-1698.txt,77,0.04203705754266556,TF-IDF
1,Q0,CACM-1226.txt,78,0.04187196140021446,TF-IDF
1,Q0,CACM-1472.txt,79,0.041859058367449534,TF-IDF
1,Q0,CACM-0818.txt,80,0.041745639894876084,TF-IDF
1,Q0,CACM-2560.txt,81,0.04166389510774282,TF-IDF
1,Q0,CACM-1844.txt,82,0.041434079081995534,TF-IDF
1,Q0,CACM-0174.txt,83,0.04142428884780067,TF-IDF
1,Q0,CACM-2379.txt,84,0.04139036340835613,TF-IDF
1,Q0,CACM-2947.txt,85,0.04126596690513153,TF-IDF
1,Q0,CACM-1163.txt,86,0.04103836739820603,TF-IDF
1,Q0,CACM-2319.txt,87,0.040664575592083564,TF-IDF
1,Q0,CACM-2627.txt,88,0.04041938659906318,TF-IDF
1,Q0,CACM-2984.txt,89,0.04014499411350582,TF-IDF
1,Q0,CACM-1295.txt,90,0.03999939511481411,TF-IDF
1,Q0,CACM-2054.txt,91,0.039916544435284085,TF-IDF
